"Tubería EMT 1/2"" X 10 pies",UND,RD$153.85,RD$130.38,,MINIBANNER CON LINK
"Tubería EMT 3/4"" X 10 pies",UND,RD$236.00,RD$200.00,,MINIBANNER CON LINK
"Tubería EMT 1"" X 10 pies",UND,RD$330.77,RD$280.31,,MINIBANNER CON LINK
"Tubería EMT 1 - 1/2"" X 10 pies",UND,RD$588.24,RD$498.51,,MINIBANNER CON LINK
"Tubería EMT 2"" X 10 pies",UND,RD$869.46,RD$736.83,,MINIBANNER CON LINK
"Tubería EMT 3"" X 10 pies",UND,"RD$2,087.69","RD$1,769.23",,MINIBANNER CON LINK
"Tubería EMT 4"" X 10 pies",UND,"RD$2,395.00","RD$2,029.66",,MINIBANNER CON LINK
"Abrazadera ½"" EMT",UND,RD$3.22,RD$2.73,,MINIBANNER CON LINK
"Abrazadera 3/4"" EMT",UND,RD$3.68,RD$3.12,,MINIBANNER CON LINK
"Abrazadera 1"" EMT",UND,RD$5.22,RD$4.42,,MINIBANNER CON LINK
"Abrazadera 1½"" EMT",UND,RD$10.98,RD$9.31,,MINIBANNER CON LINK
"Abrazadera 2"" EMT",UND,RD$13.85,RD$11.74,,MINIBANNER CON LINK
"Abrazadera 3"" EMT",UND,RD$46.38,RD$39.31,,MINIBANNER CON LINK
"Abrazadera 4"" EMT",UND,RD$69.45,RD$58.86,,MINIBANNER CON LINK
"Conector Recto EMT 1/2""",UND,RD$14.99,RD$12.70,,MINIBANNER CON LINK
"Conector Recto EMT 3/4""",UND,RD$28.00,RD$23.73,,MINIBANNER CON LINK
"Conector Recto EMT 1""",UND,RD$29.99,RD$25.42,,MINIBANNER CON LINK
"Conector Recto EMT 1-1/2""",UND,RD$72.62,RD$61.54,,MINIBANNER CON LINK
"Conector Recto EMT 2""",UND,RD$104.63,RD$88.67,,MINIBANNER CON LINK
"Conector Recto EMT 3""",UND,RD$326.77,RD$276.92,,MINIBANNER CON LINK
"Conector Recto EMT 4""",UND,RD$262.00,RD$222.03,,MINIBANNER CON LINK
"Coupling EMT 1/2""",UND,RD$10.14,RD$8.59,,MINIBANNER CON LINK
"Coupling EMT 3/4""",UND,RD$23.60,RD$20.00,,MINIBANNER CON LINK
"Coupling EMT 1""",UND,RD$25.00,RD$21.19,,MINIBANNER CON LINK
"Coupling EMT 1-1/2""",UND,RD$73.00,RD$61.86,,MINIBANNER CON LINK
"Coupling EMT 2""",UND,RD$101.00,RD$85.59,,MINIBANNER CON LINK
"Curva EMT ½""",UND,RD$48.00,RD$40.68,,MINIBANNER CON LINK
"Curva EMT ¾""",UND,RD$65.00,RD$55.08,,MINIBANNER CON LINK
"Curva EMT  1""",UND,RD$82.00,RD$69.49,,MINIBANNER CON LINK
"Curva EMT 1 ½""",UND,RD$175.00,RD$148.31,,MINIBANNER CON LINK
"Curva EMT  2""",UND,RD$220.00,RD$186.44,,MINIBANNER CON LINK
"Curva EMT  3""",UND,RD$820.00,RD$694.92,,MINIBANNER CON LINK
"Roseta Leviton 9875, porcelana americana",UND,RD$80.00,RD$67.80,,MINIBANNER CON LINK
Lámpara tipo secador con bombillo bajo consumo 65W,UND,"RD$2,110.00","RD$1,788.14",,MINIBANNER CON LINK
"Panel Distribución 2 Espacios, 1 PH GE",UND,RD$809.00,RD$685.59,,MINIBANNER CON LINK
"Panel Distribución 4 Espacios, 1 PH GE",UND,"RD$1,105.00",RD$936.44,,MINIBANNER CON LINK
"Panel Distribución 6 Espacios, 1 PH GE",UND,"RD$1,805.55","RD$1,530.13",,MINIBANNER CON LINK
"Panel Distribución 8 Espacios, 1  PH GE",UND,"RD$2,169.01","RD$1,838.14",,MINIBANNER CON LINK
"Panel Distribución 12 Espacios, 1  PH GE",UND,"RD$2,169.01","RD$1,838.14",,MINIBANNER CON LINK
"Panel Distribución 16 Espacios, 1PH GE",UND,"RD$2,169.01","RD$1,838.14",,MINIBANNER CON LINK
"Panel Distribución 24 Espacios, 1 PH GE",UND,"RD$3,089.00","RD$2,617.80",,MINIBANNER CON LINK
"Panel Distribución32 Espacios, 1  PH GE",UND,"RD$5,574.00","RD$4,723.73",,MINIBANNER CON LINK
"Transformador 225 kva, Pad Mounted, 7200, 120/204/240 v.",UND,"RD$415,744.68","RD$352,326.00",,MINIBANNER CON LINK
,,,,,
ACCESORIOS ELÉCTRICOS,,,,,
Accesorio Tapa interruptor sencillo Leviton línea CIEN,UND,RD$85.00,RD$72.03,,MINIBANNER CON LINK
Accesorio Tapa interruptor doble Leviton línea CIEN,UND,RD$140.00,RD$118.64,,MINIBANNER CON LINK
Accesorio Tapa interruptor Triple Leviton línea CIEN,UND,RD$210.00,RD$177.97,,MINIBANNER CON LINK
Accesorio Tapa interruptor Tres vías sencillo Leviton línea CIEN,UND,RD$110.00,RD$93.22,,MINIBANNER CON LINK
Accesorio Tapa interruptor Tres vías doble Leviton línea CIEN,UND,RD$152.00,RD$128.81,,MINIBANNER CON LINK
Accesorio Tapa Tomacorriente Doble 110 V Leviton línea CIEN,UND,RD$120.00,RD$101.69,,MINIBANNER CON LINK
Accesorio Tapa Tomacorriente Sencillo 220 V Leviton línea CIEN,UND,RD$220.00,RD$186.44,,MINIBANNER CON LINK
Accesorio Tapa interruptor piloto calentador Leviton línea CIEN,UND,RD$259.00,RD$219.49,,MINIBANNER CON LINK
Accesorio Toma TV sencilla Leviton línea CIEN,UND,RD$180.00,RD$152.54,,MINIBANNER CON LINK
Accesorio Toma Teléfono/Data RJ112 Leviton línea CIEN,UND,RD$241.00,RD$204.24,,MINIBANNER CON LINK
Accesorio Tapa Ciega Leviton línea CIEN,UND,RD$70.00,RD$59.32,,MINIBANNER CON LINK
Botón timbre Leviton línea CIEN,UND,RD$115.00,RD$97.46,,MINIBANNER CON LINK
Accesorio Tapa interruptor sencillo Bticino línea Modus Style,UND,RD$169.00,RD$143.22,,MINIBANNER CON LINK
Accesorio Tapa interruptor doble Bticino línea Modus Style,UND,RD$255.00,RD$216.10,,MINIBANNER CON LINK
Accesorio Tapa interruptor Triple Bticino línea Modus Style,UND,RD$280.00,RD$237.29,,MINIBANNER CON LINK
Accesorio Tapa interruptor Tres vías sencillo Bticino línea Modus Style,UND,RD$140.00,RD$118.64,,MINIBANNER CON LINK
Accesorio Tapa interruptor Tres vías doble Bticino línea Modus Style,UND,RD$280.00,RD$237.29,,MINIBANNER CON LINK
Accesorio Tapa interruptor cuatro vías Bticino línea Modus Style,UND,RD$290.00,RD$245.76,,MINIBANNER CON LINK
Accesorio Tapa Tomacorriente Doble 110 V Bticino línea Modus Style,UND,RD$158.00,RD$133.90,,MINIBANNER CON LINK
Accesorio Tapa Tomacorriente Sencillo 220 V Bticino línea Modus Style,UND,RD$158.00,RD$133.90,,MINIBANNER CON LINK
Accesorio Tapa interruptor piloto calentador Bticino línea Modus Style,UND,RD$270.00,RD$228.81,,MINIBANNER CON LINK
Accesorio Toma TV sencilla Bticino línea Modus Style,UND,RD$150.00,RD$127.12,,MINIBANNER CON LINK
Accesorio Toma Teléfono/Data RJ112 Bticino línea Modus Style,UND,RD$170.00,RD$144.07,,MINIBANNER CON LINK
Accesorio Tapa Ciega Bticino Bticino línea Modus Style,UND,RD$100.00,RD$84.75,,MINIBANNER CON LINK
Botón timbre Bticino ,UND,RD$140.00,RD$118.64,,MINIBANNER CON LINK
Accesorio Interruptor sencillo Bticino Linea Matix (completo),UND,RD$455.00,RD$385.59,,MINIBANNER CON LINK
Accesorio Interruptor doble Bticino Linea Matix (completo),UND,RD$530.00,RD$449.15,,MINIBANNER CON LINK
Accesorio Interruptor triple Bticino Linea Matix (completo),UND,RD$605.00,RD$512.71,,MINIBANNER CON LINK
Accesorio Interruptor 3W sencillo Bticino Linea Matix (completo),UND,RD$395.01,RD$334.75,,MINIBANNER CON LINK
Accesorio Interruptor 3W doble Bticino Linea Matix (completo),UND,RD$600.00,RD$508.47,,MINIBANNER CON LINK
Acc. tomacorriente doble 110V Bticino Linea Matix (completo),UND,RD$470.00,RD$398.31,,MINIBANNER CON LINK
Accesorio tomacorriente 220V Bticino Linea Matix (completo),UND,RD$565.00,RD$478.81,,MINIBANNER CON LINK
Acc. tomacorriente 220V Bticino Linea Matix (completo),UND,RD$280.00,RD$237.29,,MINIBANNER CON LINK
Accesorio pulsador timbre Bticino Línea Matix (completo),UND,RD$360.00,RD$305.08,,MINIBANNER CON LINK
Accesorio conector teléfono RJ11 Bticino Línea Matix (completo),UND,RD$450.00,RD$381.36,,MINIBANNER CON LINK
Accesorio conector data RJ45 Bticino Línea Matix (completo),UND,RD$650.00,RD$550.85,,MINIBANNER CON LINK
Accesorio salida cable TV Bticino Línea Matix (completo),UND,RD$425.00,RD$360.17,,MINIBANNER CON LINK
Accesorio Placa Bticino Línea Matix (no completo),UND,RD$140.00,RD$118.64,,MINIBANNER CON LINK
Accesorio Soporte Bticino Línea Matix (no completo),UND,RD$60.00,RD$50.85,,MINIBANNER CON LINK
Accesorio módulo ciego Bticino Línea Matix (no completo),UND,RD$60.00,RD$50.85,,MINIBANNER CON LINK
Accesorio Switch sencillo interruptor Bticino Línea Matix (no completo),UND,RD$135.00,RD$114.41,,MINIBANNER CON LINK
Accesorio Switch sencillo 3W interruptor Bticino Línea Matix (no completo),UND,RD$170.00,RD$144.07,,MINIBANNER CON LINK
Accesorio tomacorriente doble 110V Bticino Línea Matix (no completo),UND,RD$270.00,RD$228.81,,MINIBANNER CON LINK
Accesorio tomacorriente 220V Bticino Línea Matix (no completo),UND,RD$365.00,RD$309.32,,MINIBANNER CON LINK
Accesorio pulsador timbre Bticino Línea Matix (no completo),UND,RD$160.00,RD$135.59,,MINIBANNER CON LINK
Accesorio conector teléfono RJ11 Bticino Línea Matix (no completo),UND,RD$385.00,RD$326.27,,MINIBANNER CON LINK
Accesorio conector data RJ45 Bticino Línea Matix (no completo),UND,RD$450.00,RD$381.36,,MINIBANNER CON LINK
Accesorio salida cable TV Bticino Línea Matix (no completo),UND,RD$225.00,RD$190.68,,MINIBANNER CON LINK
,,,,,
FORMALETAS,,,,,
Alquiler sistema completo formaleta acero-madera por superficie de contacto,M2/MES,RD$746.29,RD$632.45,Rend: 15 vaciados / mes,MINIBANNER CON LINK
Sistema completo formaletas acero-madera por superficie contacto (Compra),M2,"RD$19,269.17","RD$16,329.81",Vida útil 500 usos,MINIBANNER CON LINK
Sistema completo formaletas aluminio por superficie de contacto (Compra),M2,"RD$29,224.37","RD$24,766.42",Vida útil 1500 usos,MINIBANNER CON LINK
Alquiler sistema completo formaleta acero-madera por superficie de contacto,M2/USO,RD$49.75,RD$42.16,15 usos por mes,MINIBANNER CON LINK
Sistema completo formaletas acero-madera por superficie contacto (Compra),M2/USO,RD$38.54,RD$32.66,500 usos,MINIBANNER CON LINK
Sistema completo formaletas aluminio por superficie de contacto (Compra),M2/USO,RD$19.48,RD$16.51,1500 usos,MINIBANNER CON LINK
"Sistema de formaletas todo costo, incluye coloc. Formaletas, mallas, consumibles, resanes, tablones y transporte por unidad de área en PLANTA",M2,"RD$1,545.80","RD$1,310.00",Superficie Contacto ≈ Area Planta x 5,MINIBANNER CON LINK
Porta corbatas para formaletas acero-madera - Rollo 250ML,UND,"RD$2,714.00","RD$2,300.00",7 und/M2 de 0.12m (muros 0.10m),MINIBANNER CON LINK
Porta corbatas para formaletas aluminio - Rollo 550ML,UND,"RD$6,538.38","RD$5,541.00",8 und/M2 de 0.12m (muros 0.10m),MINIBANNER CON LINK
Desmoldante en base de aceite - Tanque 55 gals,UND,"RD$12,390.00","RD$10,500.00",Rend: 26.46M2/GL,MINIBANNER CON LINK
Separadores de malla,UND,RD$7.79,RD$6.60,1.5 Und/M2 de contacto,MINIBANNER CON LINK
Virutas para limpieza formaletas aluminio - Caja ,UND,"RD$6,431.00","RD$5,450.00","7,000M2/Caja",MINIBANNER CON LINK
Transporte sistema de formaletas en ciudad,M2,RD$10.61,RD$8.99,,MINIBANNER CON LINK
,,,,,
PANELES POLIESTIRENO EXPANDIDO REFORZADOS,,,,,
Panel de Poliestireno expandido reforzado de ancho 1.20m por e=0.06m,M2,RD$632.27,RD$535.82,Ancho 1.20m por h requerida,MINIBANNER CON LINK
Panel de Poliestireno expandido reforzado de ancho 1.20m por e=0.08m,M2,RD$726.94,RD$616.05,Ancho 1.20m por h requerida,MINIBANNER CON LINK
Panel de Poliestireno expandido reforzado de ancho 1.20m por e=0.10m,M2,RD$821.61,RD$696.28,Ancho 1.20m por h requerida,MINIBANNER CON LINK
Panel de Poliestireno expandido reforzado de ancho 1.20m por e=0.12m,M2,RD$916.28,RD$776.51,Ancho 1.20m por h requerida,MINIBANNER CON LINK
Panel de Poliestireno expandido reforzado de ancho 1.20m por e=0.15m,M2,"RD$1,057.93",RD$896.55,Ancho 1.20m por h requerida,MINIBANNER CON LINK
"Instalación de paneles poliestireno expandido a Todo Costo, Incluye replanteo, instalación panel, revoque 2.5cms proyectado, materiales, etc.",M2,"RD$1,240.00","RD$1,050.85","Revoque de 2.5cms cada lado, total 5cms",MINIBANNER CON LINK
,,,,,
MALLA CICLONICA,,,,,
Malla ciclónica 6 pies cal. 9 ,PL,RD$132.00,RD$111.86,,MINIBANNER CON LINK
Malla ciclónica 4 pies cal. 9,PL,RD$120.00,RD$101.69,,MINIBANNER CON LINK
Malla ciclónica 6 pies cal. 9 plástica,PL,RD$150.00,RD$127.12,,MINIBANNER CON LINK
Malla ciclónica 4 pies cal. 9 plástica,PL,RD$150.00,RD$127.12,,MINIBANNER CON LINK
"Tubo Hierro Galvanizado Ligero 1-1/2"" x 15pies",UND,RD$680.69,RD$576.86,,MINIBANNER CON LINK
"Tubo Hierro Galvanizado Ligero 1-1/4"" x 20pies",UND,RD$709.39,RD$601.18,,MINIBANNER CON LINK
"Copa en H.G. 1-1/2""",UND,RD$35.78,RD$30.32,,MINIBANNER CON LINK
"Abrazaderas de 1-1/2""",UND,RD$16.51,RD$13.99,,MINIBANNER CON LINK
"Terminales de 1-1/2""",UND,RD$50.94,RD$43.17,,MINIBANNER CON LINK
"Alambre de trinchera Galvanizado 33 aros 17"" de 3.00m",UND,RD$787.51,RD$667.38,,MINIBANNER CON LINK
Alambre de púas cal. 16 - Rollo 250m,UND,"RD$1,486.80","RD$1,260.00",,MINIBANNER CON LINK
Palometa doble H.G. para alambre trinchera,UND,RD$173.05,RD$146.65,,MINIBANNER CON LINK
Palometa sencilla H.G. para alambre púas ,UND,RD$101.72,RD$86.20,,MINIBANNER CON LINK
,,,,,
MUROS DE GAVIONES,,,,,
Rollo para gaviones doble torsión Mcaferri 2x50m 2.4mm,ROLLO,"RD$30,010.24","RD$25,432.41",,MINIBANNER CON LINK
,,,,,
"PISOS, TILE DE MADERA, PISO SPORT, VINYL",,,,,
Adoquín Barahona gris,M2,"RD$1,310.00","RD$1,110.17",1M2=39und 0.23x0.14x0.06m,MINIBANNER CON LINK
Cerámica Europea Económica 0.30x0.30m,M2,RD$380.00,RD$322.03,,MINIBANNER CON LINK
Cerámica Importada buena calidad 0.40x0.40m,M2,RD$700.00,RD$593.22,,MINIBANNER CON LINK
Cerámica Importada de primera 0.30x0.60m,M2,"RD$1,550.00","RD$1,313.56",,MINIBANNER CON LINK
Cerámica Importada para exteriores 0.40x0.40m,M3,"RD$1,100.00",RD$932.20,,MINIBANNER CON LINK
Granito Fondo Gris 30x30 - Escuelas,M2,RD$420.00,RD$355.93,,MINIBANNER CON LINK
Granito Fondo Blanco 30x30,M2,RD$600.00,RD$508.47,,MINIBANNER CON LINK
Porcelanato Chino 50x50 Antimanchas,M2,RD$583.80,RD$494.75,,MINIBANNER CON LINK
Porcelanato Romano 60x60,M2,RD$885.50,RD$750.42,,MINIBANNER CON LINK
Mármol travertino importado mate 0.40x0.40m,M2,"RD$1,223.56","RD$1,036.92",,MINIBANNER CON LINK
Mármol crema marfil importado pulido 0.40x0.40m,M2,"RD$2,100.00","RD$1,779.66",,MINIBANNER CON LINK
Mármol crema marfil importado pulido 0.60x0.60m,M2,"RD$5,745.00","RD$4,868.64",,MINIBANNER CON LINK
Mármol crema marfil importado bruto 0.40x0.40m,M2,"RD$3,050.00","RD$2,584.75",,MINIBANNER CON LINK
Tile  de madera Café  300mm x 300mm x 22mm,UND,RD$195.00,RD$165.25,,Plasticos Comerciales - Materiales generales
Tile  de madera Cedro  300mm x 300mm x 22mm,UND,RD$195.00,RD$165.25,,Plasticos Comerciales - Materiales generales
Tile  de madera Gris oscuro  300mm x 300mm x 22mm,UND,RD$195.00,RD$165.25,,Plasticos Comerciales - Materiales generales
"Piso sport negro-blanco  1m X 1m x1/4""",UND,"RD$1,100.00",RD$932.20,,Plasticos Comerciales - Materiales generales
"Piso sport negro-blanco 1m X 10m x1/4"" - rollo",UND,"RD$9,995.00","RD$8,470.34",,Plasticos Comerciales - Materiales generales
Decoblu luxury vinyl tile - Dry back-  3mm x 184mm x 950mm,UND,"RD$3,500.00","RD$2,966.10",19 piezas / 3.32m2,Plasticos Comerciales - Materiales generales
Decoblu luxury vinyl tile - Click  4.3mm x176mm x 940mm,UND,"RD$4,200.00","RD$3,559.32",12 piezas /1.985m2,Plasticos Comerciales - Materiales generales
Estopa (1 lb. / 20 m2),LB,RD$75.00,RD$63.56,,MINIBANNER CON LINK
Corte de chazos con máquina,M2,RD$35.00,RD$29.66,,MINIBANNER CON LINK
Pulido y Cristalizado de pisos,M2,RD$350.00,RD$296.61,,MINIBANNER CON LINK
Cristalizado y lavado de pisos,M2,RD$95.00,RD$80.51,,MINIBANNER CON LINK
Derretido KeraColor 25Lbs,FDA,"RD$1,200.00","RD$1,016.95",,MINIBANNER CON LINK
,,,,,
ESCALONES,,,,,
Huella redondeada 0.30m Granito Fdo Gris - Escuelas,ML,RD$745.76,RD$632.00,,MINIBANNER CON LINK
Contrahuella de 0.17m Granito Fondo Gris - Escuelas,ML,RD$381.14,RD$323.00,,MINIBANNER CON LINK
Huella redondeada 0.30m Granito Fdo blanco - Escuelas,ML,RD$883.82,RD$749.00,,MINIBANNER CON LINK
Contrahuella de 0.17m Granito Fondo blanco - Escuelas,ML,RD$413.00,RD$350.00,,MINIBANNER CON LINK
Huella de 0.30m Porcelanato oriental ,ML,RD$685.30,RD$580.76,,MINIBANNER CON LINK
Contrahuella de 0.17m Porcelanato oriental,ML,RD$410.25,RD$347.67,,MINIBANNER CON LINK
Huella de 0.30m Porcelanato Romano,ML,RD$720.00,RD$610.17,,MINIBANNER CON LINK
Contrahuella de 0.17m Porcelanato Romano,ML,RD$389.20,RD$329.83,,MINIBANNER CON LINK
,,,,,
PUERTAS,,,,,
Puerta Panel Polimetálico 0.70-0.90 x 2.10m con marco s/llavín,UND,"RD$4,650.00","RD$3,940.68",,MINIBANNER CON LINK
Puerta Panel Polimetálico 0.95-1.10 x 2.10m con marco s/llavín,UND,"RD$4,650.00","RD$3,940.68",,MINIBANNER CON LINK
Puerta PVC Blanco 0.70-0.90 x 2.10m con marco s/llavín,UND,"RD$6,845.00","RD$5,800.85",,MINIBANNER CON LINK
Puerta Panelada Pino tratado 0.90 x 2.10m con marco,UND,"RD$5,300.00","RD$4,491.53",,MINIBANNER CON LINK
Puerta panel en Andiroba 0.70-0.90x2.10m interior c/marco,UND,"RD$13,500.00","RD$11,440.68",,MINIBANNER CON LINK
Puerta panel en Jequitibia 0.70-0.90x2.10m interior c/marco,UND,"RD$14,750.00","RD$12,500.00",,MINIBANNER CON LINK
Puerta panel en Caoba 0.70-0.90x2.10m interior c/marco,UND,"RD$15,500.00","RD$13,135.59",,MINIBANNER CON LINK
Puerta panel Roble africano 0.70-0.90x2.10m int. c/marco,UND,"RD$15,500.00","RD$13,135.59",,MINIBANNER CON LINK
Puerta panel en Roble 0.70-0.90x2.10m interior c/marco,UND,"RD$18,900.00","RD$16,016.95",,MINIBANNER CON LINK
Puerta panel en Jequitibia 0.90/1.00x2.10m Principal  c/marco,UND,"RD$15,930.00","RD$13,500.00",,MINIBANNER CON LINK
Puerta panel Andiroba 0.90-1.00x2.10m Principal c/marco,UND,"RD$16,900.00","RD$14,322.03",,MINIBANNER CON LINK
Puerta panel en Caoba 0.90-1.00x2.10m Principal c/marco,UND,"RD$17,900.00","RD$15,169.49",,MINIBANNER CON LINK
Puerta panel Roble 0.90-1.00x2.10m Principal c/marco,UND,"RD$21,000.00","RD$17,796.61",,MINIBANNER CON LINK
Puertas para closet apanaledas en Andiroba,P2,RD$520.00,RD$440.68,,MINIBANNER CON LINK
Puertas para closet apanaledas en Caoba,P2,RD$550.00,RD$466.10,,MINIBANNER CON LINK
Llavin Stanley buena calidad,UND,"RD$1,675.00","RD$1,419.49",,MINIBANNER CON LINK
Llavin corriente,UND,RD$450.00,RD$381.36,,MINIBANNER CON LINK
Cerradura Yale Bolton con llave plata/bronce,UND,RD$910.00,RD$771.19,,MINIBANNER CON LINK
Cerradura Yale Bolton sin llave  plata/bronce,UND,RD$812.99,RD$688.97,,MINIBANNER CON LINK
Cerradura Yale Aston tipo manija con llave color plata,UND,"RD$1,067.99",RD$905.08,,MINIBANNER CON LINK
Cerradura Yale Aston tipo manija con llave color bronce,UND,"RD$1,053.99",RD$893.21,,MINIBANNER CON LINK
Cerradura Yale Kent tipo pomo color plata ,UND,RD$765.00,RD$648.31,,MINIBANNER CON LINK
Cerradura Yale Kent tipo pomo color bronce,UND,RD$730.99,RD$619.48,,MINIBANNER CON LINK
"Bisagras 3-1/2"" x 3-1/2""",PAR,RD$195.00,RD$165.25,,MINIBANNER CON LINK
"Bisagras 2-1/2"" x 2-1/2""",PAR,RD$160.00,RD$135.59,,MINIBANNER CON LINK
Tiradores para puertas de closets,UND,RD$150.00,RD$127.12,,MINIBANNER CON LINK
,,,,,
PUERTAS COMERCIALES - TODO COSTO,,,,,
Puerta comercial aluminio blanco y vidrio claro Perfil Tradicional,P2,RD$612.50,RD$519.07,,MINIBANNER CON LINK
Puerta comercial aluminio bronce y vidrio bronce Perfil Tradicional,P2,RD$612.50,RD$519.07,,MINIBANNER CON LINK
Puerta comercial de vidrio flotante templado claro,P2,RD$893.58,RD$757.27,,MINIBANNER CON LINK
,,,,,
PUERTAS COMERCIALES - SOLO SUMINISTRO,,,,,
Puerta comercial aluminio blanco y vidrio claro Perfil Tradicional,P2,RD$468.92,RD$397.39,,MINIBANNER CON LINK
Puerta comercial aluminio bronce y vidrio bronce Perfil Tradicional,P2,RD$444.58,RD$376.76,,MINIBANNER CON LINK
Puerta comercial de vidrio flotante templado claro,P2,RD$719.56,RD$609.80,,MINIBANNER CON LINK
,,,,,
VENTANAS - TODO COSTO,,,,,
Ventana salomónica aluminio blanco AA,P2,RD$247.91,RD$210.09,,MINIBANNER CON LINK
Ventana salomónica aluminio y vidiro bronce,P2,RD$239.42,RD$202.90,,MINIBANNER CON LINK
"Ventana corredera aluminio y vidrio 3/16"" Perfil Tradicional",P2,RD$294.33,RD$249.43,,MINIBANNER CON LINK
"Ventana corredera aluminio y vidrio claro 3/16"" Perfil P65",P2,RD$355.43,RD$301.21,,MINIBANNER CON LINK
"Ventana corredera aluminio y vidrio claro 3/16"" Perfil P92",P2,RD$419.48,RD$355.49,,MINIBANNER CON LINK
Ventana proyectada aluminio y vidrio Perfiles P40,P2,"RD$1,007.18",RD$853.54,,MINIBANNER CON LINK
,,,,,
VENTANAS - SOLO SUMINISTRO,,,,,
Ventana salomónica aluminio blanco AA,P2,RD$230.10,RD$195.00,,MINIBANNER CON LINK
Ventana salomónica aluminio y vidiro bronce,P2,RD$224.50,RD$190.25,,MINIBANNER CON LINK
"Ventana corredera aluminio y vidrio 3/16"" Perfil Tradicional",P2,RD$210.00,RD$177.97,,MINIBANNER CON LINK
"Ventana corredera aluminio y vidrio claro 3/16"" Perfil P65",P2,RD$259.60,RD$220.00,,MINIBANNER CON LINK
"Ventana corredera aluminio y vidrio claro 3/16"" Perfil P92",P2,RD$407.40,RD$345.25,,MINIBANNER CON LINK
Ventana proyectada aluminio y vidrio Perfiles P40,P2,RD$650.00,RD$550.85,,MINIBANNER CON LINK
,,,,,
COCINAS - TODO COSTO,,,,,
"Cocina modular económica Mekka en melamina, todo costo - Roble, caoba o colores (gabinete piso y pared), sin tope",PL,"RD$9,250.00","RD$7,838.98",,MINIBANNER CON LINK
"Cocina modular europea modelo Quadra Glan Varios colores -  Todo costo (gabinete piso y pared), sin tope",PL,"RD$18,330.00","RD$15,533.90",,MINIBANNER CON LINK
"Gabinetes de pared en caoba h=2pies, todo costo",PL,"RD$3,950.00","RD$3,347.46",,MINIBANNER CON LINK
"Gabinetes de piso en caoba h=2pies, todo costo",PL,"RD$4,190.00","RD$3,550.85",,MINIBANNER CON LINK
"Gabinetes de pared en andiroba h=2pies, todo costo",PL,"RD$4,500.00","RD$3,813.56",,MINIBANNER CON LINK
"Gabinetes de piso en andiroba h=2pies, todo costo",PL,"RD$4,500.00","RD$3,813.56",,MINIBANNER CON LINK
"Tope en marmolite, todo costo",M2,"RD$4,728.00","RD$4,006.78",,MINIBANNER CON LINK
"Tope en granito natural brasil, todo costo",M2,"RD$12,000.00","RD$10,169.49",,MINIBANNER CON LINK
"Tope en granito natural chino, todo costo",M2,"RD$10,500.00","RD$8,898.31",,MINIBANNER CON LINK
"Tope en mármol para cocina, todo costo",M2,"RD$25,000.00","RD$21,186.44",,MINIBANNER CON LINK
"Tope en Silestone, todo costo",M2,"RD$28,000.00","RD$23,728.81",,MINIBANNER CON LINK
,,,,,
REVESTIMIENTO  DE SUPERFICIES,,,,,
Cerámica europea económica 0.30m x 0.60m,M2,RD$550.00,RD$466.10,,MINIBANNER CON LINK
Cerámica europea intermedia 0.30m x 0.60m,M2,RD$820.00,RD$694.92,,MINIBANNER CON LINK
Cerámica europea buena calidad 0.30m x 0.60m,M2,"RD$1,250.00","RD$1,059.32",,MINIBANNER CON LINK
Piedra coralina bicelada,M2,"RD$1,300.00","RD$1,101.69",,MINIBANNER CON LINK
Separadores para colocación de cerámica 300unds,FDA,RD$292.00,RD$247.46,,MINIBANNER CON LINK
"Moldura (Esquinero) para cerámica en PVC 3/8"" x 8 pies",UND,RD$147.50,RD$125.00,,MINIBANNER CON LINK
,,,,,
ASCENSORES,,,,,
Ascensor Mitsubishi Nexiez-GPX 6 paradas 8 personas - Suministro e instalación Todo Costo,UND,"RD$2,383,977.60","RD$2,020,320.00",,MINIBANNER CON LINK
,,,,,
PLANTAS ELECTRICAS,,,,,
Planta Eléctrica HONDA 6.00KW,UND,"RD$69,500.00","RD$58,898.31",,MINIBANNER CON LINK
Planta Eléctrica Power Generation 10KW,UND,"RD$427,488.00","RD$362,277.97",,MINIBANNER CON LINK
Planta Eléctrica Power Generation 40KW monof. ,UND,"RD$679,296.00","RD$575,674.58",,MINIBANNER CON LINK
Planta Eléctrica Power Generation 150KW  ,UND,"RD$1,238,544.00","RD$1,049,613.56",,MINIBANNER CON LINK
,,,,,
OFICINAS Y BAÑOS MOVILES - ALQUILERES,,,,,
Furgón oficina 20 pies en piso,MES,"RD$21,420.00","RD$18,152.54",,MINIBANNER CON LINK
Furgón oficina 40 pies en piso,MES,"RD$26,180.00","RD$22,186.44",,MINIBANNER CON LINK
Furgón oficina 40 pies sobre chasis con baño,MES,"RD$30,940.00","RD$26,220.34",,MINIBANNER CON LINK
Baño con mantenimiento incluido,MES,"RD$5,014.07","RD$4,249.21",,MINIBANNER CON LINK
Trasnporte furgón oficina Sto. Dgo. Ida y vuelta,UND,"RD$21,420.00","RD$18,152.54",,MINIBANNER CON LINK
,,,,,
JARDINERIA,,,,,
Cesped sintético Sport y Jardín 60 mm - 6.5´ x 50´,M2,"RD$1,010.10",RD$856.02,,Plasticos Comerciales - Materiales generales
Cesped sintético Sport y Jardín 60 mm - 13´ x 50´,M2,"RD$1,010.10",RD$856.02,,Plasticos Comerciales - Materiales generales
